Date,Location,Rank,Score,Corps
2019-07-26,"Murfreesboro, TN",2nd,93.425,Bluecoats
2019-07-26,"Murfreesboro, TN",4th,90.075,Carolina Crown
2019-07-26,"Murfreesboro, TN",5th,89.975,Boston Crusaders
2019-07-26,"Murfreesboro, TN",6th,89.5,The Cavaliers
2019-07-26,"Murfreesboro, TN",7th,86.75,Blue Stars
2019-07-26,"Murfreesboro, TN",8th,86.05,The Cadets
2019-07-26,"Murfreesboro, TN",9th,73.05,Music City
2019-07-26,"Trussville, AL",1st,87.45,Blue Knights
2019-07-26,"Trussville, AL",2nd,80.65,Colts
2019-07-26,"Trussville, AL",3rd,80.25,Pacific Crest
2019-07-26,"Trussville, AL",4th,76.925,Madison Scouts
2019-07-26,"Trussville, AL",5th,76.6,Troopers
2019-07-26,"Trussville, AL",6th,73.3,Genesis
2019-07-26,"Trussville, AL",7th,72.05,Jersey Surf
2019-07-27,"Atlanta, GA",1st,93.762,Bluecoats
2019-07-27,"Atlanta, GA",2nd,93.637,Blue Devils
2019-07-27,"Atlanta, GA",4th,91.588,Carolina Crown
2019-07-27,"Atlanta, GA",5th,90.675,Boston Crusaders
2019-07-27,"Atlanta, GA",6th,90.613,The Cavaliers
2019-07-27,"Atlanta, GA",7th,87.175,Blue Knights
2019-07-27,"Atlanta, GA",8th,86.913,Blue Stars
2019-07-27,"Atlanta, GA",9th,85.95,The Cadets
2019-07-27,"Atlanta, GA",10th,85.05,Mandarins
2019-07-27,"Atlanta, GA",11th,84.213,Crossmen
2019-07-27,"Atlanta, GA",12th,83.725,Phantom Regiment
2019-07-27,"Atlanta, GA",13th,82.4,Spirit of Atlanta
2019-07-27,"Atlanta, GA",14th,79.875,Colts
2019-07-27,"Atlanta, GA",14th,79.875,The Academy
2019-07-27,"Atlanta, GA",16th,79.25,Pacific Crest
2019-07-27,"Atlanta, GA",17th,77.1,Madison Scouts
2019-07-27,"Atlanta, GA",18th,76.275,Troopers
2019-07-27,"Atlanta, GA",19th,73.55,Genesis
2019-07-27,"Atlanta, GA",20th,73.25,Music City
2019-07-27,"Atlanta, GA",21st,71.15,Jersey Surf
2019-07-27,"Atlanta, GA",22nd,69.225,Seattle Cascades
2019-07-28,"Winston-Salem, NC",1st,94.15,Blue Devils
2019-07-28,"Winston-Salem, NC",2nd,94.075,Bluecoats
2019-07-28,"Winston-Salem, NC",4th,91.575,Carolina Crown
2019-07-28,"Winston-Salem, NC",5th,91.4,The Cavaliers
2019-07-28,"Winston-Salem, NC",6th,90.275,Boston Crusaders
2019-07-28,"Winston-Salem, NC",7th,87.825,Blue Knights
2019-07-28,"Winston-Salem, NC",8th,86.85,Blue Stars
2019-07-28,"Winston-Salem, NC",9th,86.65,The Cadets
2019-07-28,"Winston-Salem, NC",10th,84.425,Phantom Regiment
2019-07-28,"Winston-Salem, NC",11th,83.0,Spirit of Atlanta
2019-07-29,"Centerville, OH",1st,94.625,Blue Devils
2019-07-29,"Centerville, OH",2nd,94.35,Bluecoats
2019-07-29,"Centerville, OH",3rd,81.45,Colts
2019-07-29,"Centerville, OH",4th,76.95,Troopers
2019-07-29,"Centerville, OH",5th,74.2,Music City
2019-07-29,"Charleston, WV",1st,85.75,Mandarins
2019-07-29,"Charleston, WV",2nd,84.8,Phantom Regiment
2019-07-29,"Charleston, WV",3rd,81.3,The Academy
2019-07-29,"Charleston, WV",4th,81.0,Pacific Crest
2019-07-29,"Charleston, WV",5th,77.35,Madison Scouts
2019-07-29,"Charleston, WV",6th,69.65,Seattle Cascades
2019-07-30,"Annapolis, MD",1st,92.05,The Cavaliers
2019-07-30,"Annapolis, MD",2nd,88.3,The Cadets
2019-07-30,"Annapolis, MD",3rd,87.15,Mandarins
2019-07-30,"Annapolis, MD",4th,84.6,Spirit of Atlanta
2019-07-30,"Annapolis, MD",5th,74.2,Jersey Surf
2019-07-30,"Annapolis, MD",6th,70.75,Seattle Cascades
2019-07-30,"Salem, VA",1st,92.5,Carolina Crown
2019-07-30,"Salem, VA",2nd,87.75,Blue Knights
2019-07-30,"Salem, VA",3rd,87.2,Blue Stars
2019-07-30,"Salem, VA",4th,84.45,Crossmen
2019-07-30,"Salem, VA",5th,79.35,Pacific Crest
2019-07-30,"Salem, VA",6th,77.2,Madison Scouts
2019-08-01,"Lawrence, MA",1st,93.25,Carolina Crown
2019-08-01,"Lawrence, MA",2nd,92.7,Boston Crusaders
2019-08-01,"Lawrence, MA",3rd,87.05,Mandarins
2019-08-01,"Lawrence, MA",4th,82.35,Colts
2019-08-01,"Lawrence, MA",5th,70.75,Seattle Cascades
2019-08-01,"Rome, NY",1st,86.2,Phantom Regiment
2019-08-01,"Rome, NY",2nd,84.95,Spirit of Atlanta
2019-08-01,"Rome, NY",3rd,81.75,Pacific Crest
2019-08-01,"Rome, NY",4th,75.85,Music City
2019-08-01,"Rome, NY",5th,75.5,Jersey Surf
2019-08-02,"Allentown, PA",1st,95.175,Bluecoats
2019-08-02,"Allentown, PA",2nd,94.95,Blue Devils
2019-08-02,"Allentown, PA",4th,88.1,Blue Knights
2019-08-02,"Allentown, PA",5th,88.025,Blue Stars
2019-08-02,"Allentown, PA",6th,82.15,The Academy
2019-08-02,"Allentown, PA",7th,79.375,Madison Scouts
2019-08-02,"Allentown, PA",8th,78.25,Troopers
2019-08-02,"Allentown, PA",9th,76.125,Genesis
2019-08-02,"Allentown, PA",10th,74.45,Music City
2019-08-03,"Allentown, PA",1st,93.638,Carolina Crown
2019-08-03,"Allentown, PA",2nd,92.65,The Cavaliers
2019-08-03,"Allentown, PA",3rd,91.975,Boston Crusaders
2019-08-03,"Allentown, PA",4th,87.875,The Cadets
2019-08-03,"Allentown, PA",5th,87.125,Mandarins
2019-08-03,"Allentown, PA",6th,86.625,Crossmen
2019-08-03,"Allentown, PA",7th,85.9,Phantom Regiment
2019-08-03,"Allentown, PA",8th,84.6,Spirit of Atlanta
2019-08-03,"Allentown, PA",9th,82.863,Colts
2019-08-03,"Allentown, PA",10th,82.575,Pacific Crest
2019-08-03,"Allentown, PA",11th,76.625,Jersey Surf
2019-08-03,"Allentown, PA",12th,71.95,Seattle Cascades
2019-08-04,"Buffalo, NY",1st,95.875,Bluecoats
2019-08-04,"Buffalo, NY",2nd,94.775,Carolina Crown
2019-08-04,"Buffalo, NY",3rd,93.1,The Cavaliers
2019-08-04,"Buffalo, NY",4th,92.3,Boston Crusaders
2019-08-04,"Buffalo, NY",5th,89.0,Blue Knights
2019-08-04,"Buffalo, NY",6th,87.975,Blue Stars
2019-08-04,"Buffalo, NY",7th,87.2,Mandarins
2019-08-04,"Buffalo, NY",8th,86.4,Phantom Regiment
2019-08-04,"Buffalo, NY",9th,83.15,Colts
2019-08-04,"Pittsburgh, PA",1st,95.75,Blue Devils
2019-08-04,"Pittsburgh, PA",2nd,86.05,Spirit of Atlanta
2019-08-04,"Pittsburgh, PA",3rd,84.2,The Academy
2019-08-04,"Pittsburgh, PA",4th,79.6,Troopers
2019-08-04,"Pittsburgh, PA",5th,79.25,Madison Scouts
2019-08-04,"Pittsburgh, PA",6th,75.7,Genesis
2019-08-04,"Pittsburgh, PA",7th,70.85,Seattle Cascades
2019-08-05,"Akron, OH",1st,96.15,Bluecoats
2019-08-05,"Akron, OH",3rd,94.85,Carolina Crown
2019-08-05,"Akron, OH",4th,92.8,The Cavaliers
2019-08-05,"Akron, OH",5th,92.7,Boston Crusaders
2019-08-05,"Akron, OH",6th,89.55,Blue Knights
2019-08-05,"Akron, OH",7th,87.8,Mandarins
2019-08-05,"Akron, OH",8th,86.1,Phantom Regiment
2019-08-05,"Akron, OH",9th,85.95,Crossmen
2019-08-05,"Edinboro, PA",1st,89.4,The Cadets
2019-08-05,"Edinboro, PA",2nd,84.45,Colts
2019-08-05,"Edinboro, PA",3rd,83.6,Pacific Crest
2019-08-05,"Edinboro, PA",4th,81.1,Madison Scouts
2019-08-05,"Edinboro, PA",5th,77.1,Jersey Surf
2019-08-05,"Edinboro, PA",6th,76.05,Music City
2019-08-05,"Edinboro, PA",7th,71.4,Seattle Cascades
2019-08-08,"Indianapolis, IN",1st,97.65,Bluecoats
2019-08-08,"Indianapolis, IN",2nd,97.55,Blue Devils
2019-08-08,"Indianapolis, IN",4th,95.938,Carolina Crown
2019-08-08,"Indianapolis, IN",5th,94.25,The Cavaliers
2019-08-08,"Indianapolis, IN",6th,94.225,Boston Crusaders
2019-08-08,"Indianapolis, IN",7th,91.475,Blue Knights
2019-08-08,"Indianapolis, IN",8th,90.85,Blue Stars
2019-08-08,"Indianapolis, IN",9th,90.1,The Cadets
2019-08-08,"Indianapolis, IN",10th,88.85,Mandarins
2019-08-08,"Indianapolis, IN",11th,87.375,Phantom Regiment
2019-08-08,"Indianapolis, IN",12th,87.163,Crossmen
2019-08-08,"Indianapolis, IN",13th,85.25,Spirit of Atlanta
2019-08-08,"Indianapolis, IN",14th,83.925,Pacific Crest
2019-08-08,"Indianapolis, IN",15th,83.9,The Academy
2019-08-08,"Indianapolis, IN",16th,83.825,Colts
2019-08-08,"Indianapolis, IN",17th,81.025,Madison Scouts
2019-08-08,"Indianapolis, IN",18th,80.85,Troopers
2019-08-08,"Indianapolis, IN",20th,78.163,Genesis
2019-08-08,"Indianapolis, IN",23rd,76.588,Music City
2019-08-08,"Indianapolis, IN",24th,76.413,Jersey Surf
2019-08-08,"Indianapolis, IN",25th,73.7,Seattle Cascades
2019-08-09,"Indianapolis, IN",1st,97.7,Blue Devils
2019-08-09,"Indianapolis, IN",2nd,97.55,Bluecoats
2019-08-09,"Indianapolis, IN",4th,96.025,Carolina Crown
2019-08-09,"Indianapolis, IN",5th,95.213,The Cavaliers
2019-08-09,"Indianapolis, IN",6th,93.413,Boston Crusaders
2019-08-09,"Indianapolis, IN",7th,92.625,Blue Knights
2019-08-09,"Indianapolis, IN",8th,91.3,Blue Stars
2019-08-09,"Indianapolis, IN",9th,89.8,The Cadets
2019-08-09,"Indianapolis, IN",10th,89.438,Mandarins
2019-08-09,"Indianapolis, IN",11th,88.225,Crossmen
2019-08-09,"Indianapolis, IN",12th,87.775,Phantom Regiment
2019-08-09,"Indianapolis, IN",13th,85.587,Spirit of Atlanta
2019-08-09,"Indianapolis, IN",14th,85.35,Pacific Crest
2019-08-09,"Indianapolis, IN",15th,84.3,The Academy
2019-08-09,"Indianapolis, IN",16th,84.225,Colts
2019-08-09,"Indianapolis, IN",17th,82.137,Madison Scouts
2019-08-09,"Indianapolis, IN",18th,81.663,Troopers
2019-08-09,"Indianapolis, IN",20th,78.725,Genesis
2019-08-09,"Indianapolis, IN",23rd,76.65,Music City
2019-08-09,"Indianapolis, IN",24th,75.9,Jersey Surf
2019-08-09,"Indianapolis, IN",25th,73.275,Seattle Cascades
2019-08-10,"Indianapolis, IN",1st,98.325,Blue Devils
2019-08-10,"Indianapolis, IN",2nd,98.238,Bluecoats
2019-08-10,"Indianapolis, IN",4th,96.563,Carolina Crown
2019-08-10,"Indianapolis, IN",5th,95.4,The Cavaliers
2019-08-10,"Indianapolis, IN",6th,94.488,Boston Crusaders
2019-08-10,"Indianapolis, IN",7th,92.05,Blue Knights
2019-08-10,"Indianapolis, IN",8th,91.225,Blue Stars
